id,name,country_id/id
ch_city_ursenbach,Ursenbach,base.ch
ch_city_montbrelloz,Montbrelloz,base.ch
ch_city_eischoll,Eischoll,base.ch
ch_city_bern_22_kaserne,Bern 22 Kaserne,base.ch
ch_city_autavaux,Autavaux,base.ch
ch_city_hemishofen,Hemishofen,base.ch
ch_city_sonvilier,Sonvilier,base.ch
ch_city_nufenen,Nufenen,base.ch
ch_city_lampenberg,Lampenberg,base.ch
ch_city_campocologno,Campocologno,base.ch
ch_city_cortaillod,Cortaillod,base.ch
ch_city_ruvigliana,Ruvigliana,base.ch
ch_city_crana,Crana,base.ch
ch_city_ruegsau,Rüegsau,base.ch
ch_city_maules,Maules,base.ch
ch_city_le_cret_du_locle,Le Crêt-du-Locle,base.ch
ch_city_mittelhausern,Mittelhäusern,base.ch
ch_city_trun,Trun,base.ch
ch_city_entlebuch,Entlebuch,base.ch
ch_city_unterlunkhofen,Unterlunkhofen,base.ch
ch_city_nanikon_zustellung,Nänikon Zustellung,base.ch
ch_city_conthey_distribution,Conthey Distribution,base.ch
ch_city_pfungen,Pfungen,base.ch
ch_city_stans,Stans,base.ch
ch_city_vaduz,Vaduz,base.ch
ch_city_chigny,Chigny,base.ch
ch_city_effretikon_dist_ba,Effretikon Dist Ba,base.ch
ch_city_hallau,Hallau,base.ch
ch_city_geneve,Genève,base.ch
ch_city_celigny,Céligny,base.ch
ch_city_chambesy,Chambésy,base.ch
ch_city_amden,Amden,base.ch
ch_city_burgenstock,Bürgenstock,base.ch
ch_city_allschwil_lindenplatz,Allschwil Lindenplatz,base.ch
ch_city_bollingen,Bollingen,base.ch
ch_city_wallenried,Wallenried,base.ch
ch_city_steinebrunn,Steinebrunn,base.ch
ch_city_lourtier,Lourtier,base.ch
ch_city_riehen,Riehen,base.ch
ch_city_buochs,Buochs,base.ch
ch_city_esmonts,Esmonts,base.ch
ch_city_flims_dorf,Flims Dorf,base.ch
ch_city_brione_verzasca,Brione (Verzasca),base.ch
ch_city_pambio_noranco,Pambio-Noranco,base.ch
ch_city_arbon,Arbon,base.ch
ch_city_bern_9,Bern 9,base.ch
ch_city_grachen,Grächen,base.ch
ch_city_beinwil_so,Beinwil SO,base.ch
ch_city_butzberg,Bützberg,base.ch
ch_city_habkern,Habkern,base.ch
ch_city_wasterkingen,Wasterkingen,base.ch
ch_city_malters,Malters,base.ch
ch_city_sempach_station,Sempach Station,base.ch
ch_city_corcelles,Corcelles,base.ch
ch_city_collex,Collex,base.ch
ch_city_auvernier,Auvernier,base.ch
ch_city_marly_grand_pre,Marly Grand Pré,base.ch
ch_city_kloten_zustellung,Kloten Zustellung,base.ch
ch_city_wirzweli,Wirzweli,base.ch
ch_city_mex_vd,Mex VD,base.ch
ch_city_mezzovico,Mezzovico,base.ch
ch_city_movelier,Movelier,base.ch
ch_city_oerlingen,Oerlingen,base.ch
ch_city_stugl/stuls,Stugl/Stuls,base.ch
ch_city_tersnaus,Tersnaus,base.ch
ch_city_arnex_sur_nyon,Arnex-sur-Nyon,base.ch
ch_city_trub,Trub,base.ch
ch_city_niederonz,Niederönz,base.ch
ch_city_fieschertal,Fieschertal,base.ch
ch_city_wilen_sarnen,Wilen (Sarnen),base.ch
ch_city_la_rosa,La Rösa,base.ch
ch_city_leontica,Leontica,base.ch
ch_city_schwende,Schwende,base.ch
ch_city_muttenz_1_zustellung,Muttenz 1 Zustellung,base.ch
ch_city_oberonz,Oberönz,base.ch
ch_city_uzwil,Uzwil,base.ch
ch_city_flerden,Flerden,base.ch
ch_city_calonico,Calonico,base.ch
ch_city_nennigkofen,Nennigkofen,base.ch
ch_city_wildhaus,Wildhaus,base.ch
ch_city_mannens,Mannens,base.ch
ch_city_hugelshofen,Hugelshofen,base.ch
ch_city_tavannes,Tavannes,base.ch
ch_city_affoltern_am_a_zustellung,Affoltern am A. Zustellung,base.ch
ch_city_willisdorf,Willisdorf,base.ch
ch_city_schonenbaumgarten,Schönenbaumgarten,base.ch
ch_city_brot_plamboz,Brot-Plamboz,base.ch
ch_city_altikon,Altikon,base.ch
ch_city_hinterrhein,Hinterrhein,base.ch
ch_city_hurden,Hurden,base.ch
ch_city_guntershausen_b_aadorf,Guntershausen b. Aadorf,base.ch
ch_city_thusis,Thusis,base.ch
ch_city_glaspass,Glaspass,base.ch
ch_city_largario,Largario,base.ch
ch_city_birwinken,Birwinken,base.ch
ch_city_montbovon,Montbovon,base.ch
ch_city_schwandi_gl,Schwändi GL,base.ch
ch_city_estavannens,Estavannens,base.ch
ch_city_les_moulins_vs_liddes,Les Moulins VS (Liddes),base.ch
ch_city_kreuzlingen,Kreuzlingen,base.ch
ch_city_bargen_be,Bargen BE,base.ch
ch_city_oftringen_1,Oftringen 1,base.ch
ch_city_rossa,Rossa,base.ch
ch_city_contone,Contone,base.ch
ch_city_kleindietwil,Kleindietwil,base.ch
ch_city_basel_ubs,Basel UBS,base.ch
ch_city_bellinzona_distribuzione,Bellinzona Distribuzione,base.ch
ch_city_rona,Rona,base.ch
ch_city_wislikofen,Wislikofen,base.ch
ch_city_porrentruy_2,Porrentruy 2,base.ch
ch_city_fahrni_b_thun,Fahrni b. Thun,base.ch
ch_city_bremgarten_ag_2,Bremgarten AG 2,base.ch
ch_city_les_pres_d'orvin,Les Prés-d'Orvin,base.ch
ch_city_sevgein,Sevgein,base.ch
ch_city_dietikon_silbern,Dietikon Silbern,base.ch
ch_city_cournillens,Cournillens,base.ch
ch_city_st_cierges,St-Cierges,base.ch
ch_city_riazzino,Riazzino,base.ch
ch_city_fontainemelon,Fontainemelon,base.ch
ch_city_sennwald,Sennwald,base.ch
ch_city_frauenfeld_paketzentrum,Frauenfeld Paketzentrum,base.ch
ch_city_siegershausen,Siegershausen,base.ch
ch_city_oberkulm,Oberkulm,base.ch
ch_city_vuarrens,Vuarrens,base.ch
ch_city_zauggenried,Zauggenried,base.ch
ch_city_le_morgnes,Le Morgnes,base.ch
ch_city_frauenfeld,Frauenfeld,base.ch
ch_city_neggio,Neggio,base.ch
ch_city_banco,Banco,base.ch
ch_city_sommentier,Sommentier,base.ch
ch_city_mosen,Mosen,base.ch
ch_city_zollikofen,Zollikofen,base.ch
ch_city_broglio,Broglio,base.ch
ch_city_bank_dagerlen,Bänk (Dägerlen),base.ch
ch_city_kanerkinden,Känerkinden,base.ch
ch_city_ranfluh,Ranflüh,base.ch
ch_city_matzendorf,Matzendorf,base.ch
ch_city_burgistein,Burgistein,base.ch
ch_city_ramismuhle,Rämismühle,base.ch
ch_city_melchnau,Melchnau,base.ch
ch_city_krailigen,Kräiligen,base.ch
ch_city_conters_im_prattigau,Conters im Prättigau,base.ch
ch_city_chevroux,Chevroux,base.ch
ch_city_st_peter,St. Peter,base.ch
ch_city_treytorrens_payerne,Treytorrens (Payerne),base.ch
ch_city_mosogno,Mosogno,base.ch
ch_city_wergenstein,Wergenstein,base.ch
ch_city_valbella,Valbella,base.ch
ch_city_bad_ragaz_zustellung,Bad Ragaz Zustellung,base.ch
ch_city_meikirch,Meikirch,base.ch
ch_city_essert_fr,Essert FR,base.ch
ch_city_dachsen,Dachsen,base.ch
ch_city_buren_an_der_aare_zust,Büren an der Aare Zust,base.ch
ch_city_tscherlach,Tscherlach,base.ch
ch_city_chapelle_sur_moudon,Chapelle-sur-Moudon,base.ch
ch_city_quartino,Quartino,base.ch
ch_city_st_pierre_de_clages,St-Pierre-de-Clages,base.ch
ch_city_frick_zustellung,Frick Zustellung,base.ch
ch_city_villars_sur_glane_1,Villars-sur-Glâne 1,base.ch
ch_city_schafisheim,Schafisheim,base.ch
ch_city_montalchez,Montalchez,base.ch
ch_city_bursinel,Bursinel,base.ch
ch_city_oberneunforn,Oberneunforn,base.ch
ch_city_grut_gossau_zh,Grüt (Gossau ZH),base.ch
ch_city_oensingen_hub_securepost,Oensingen Hub SecurePost,base.ch
ch_city_epagny,Epagny,base.ch
ch_city_pfyn,Pfyn,base.ch
ch_city_martina,Martina,base.ch
ch_city_sufers,Sufers,base.ch
ch_city_rumlang,Rümlang,base.ch
ch_city_la_neuveville,La Neuveville,base.ch
ch_city_bedigliora,Bedigliora,base.ch
ch_city_ulmiz,Ulmiz,base.ch
ch_city_castrisch,Castrisch,base.ch
ch_city_caneggio,Caneggio,base.ch
ch_city_rossiniere,Rossinière,base.ch
ch_city_kaltbach,Kaltbach,base.ch
ch_city_regensdorf,Regensdorf,base.ch
ch_city_menznau,Menznau,base.ch
ch_city_le_locle,Le Locle,base.ch
ch_city_leuggelbach,Leuggelbach,base.ch
ch_city_le_pont,Le Pont,base.ch
ch_city_schaffhausen,Schaffhausen,base.ch
ch_city_bernex,Bernex,base.ch
ch_city_kaltacker,Kaltacker,base.ch
ch_city_oeschseite,Oeschseite,base.ch
ch_city_kastanienbaum,Kastanienbaum,base.ch
ch_city_altstatten_sg_zustellung,Altstätten SG Zustellung,base.ch
ch_city_biel_vs,Biel VS,base.ch
ch_city_erschwil,Erschwil,base.ch
ch_city_pfaffikon_bahnhof_sbb,Pfäffikon Bahnhof SBB,base.ch
ch_city_reutigen,Reutigen,base.ch
ch_city_silvaplana,Silvaplana,base.ch
ch_city_rongellen,Rongellen,base.ch
ch_city_binningen,Binningen,base.ch
ch_city_wohlen_ag,Wohlen AG,base.ch
ch_city_hinterfultigen,Hinterfultigen,base.ch
ch_city_hilterfingen,Hilterfingen,base.ch
ch_city_bouveret,Bouveret,base.ch
ch_city_neunkirch,Neunkirch,base.ch
ch_city_heimisbach,Heimisbach,base.ch
ch_city_fluhli_lu,Flühli LU,base.ch
ch_city_signora,Signôra,base.ch
ch_city_munster_vs,Münster VS,base.ch
ch_city_prahins,Prahins,base.ch
ch_city_steg_vs,Steg VS,base.ch
ch_city_visp_bahnhof_sbb,Visp Bahnhof SBB,base.ch
ch_city_etzgen,Etzgen,base.ch
ch_city_gamprin_bendern,Gamprin-Bendern,base.ch
ch_city_ferlens_vd,Ferlens VD,base.ch
ch_city_blausee_mitholz,Blausee-Mitholz,base.ch
ch_city_stein,Stein,base.ch
ch_city_luterkofen_ichertswil,Lüterkofen-Ichertswil,base.ch
ch_city_killwangen,Killwangen,base.ch
ch_city_lachen_sz,Lachen SZ,base.ch
ch_city_montagny_pres_yverdon,Montagny-près-Yverdon,base.ch
ch_city_mex_vs,Mex VS,base.ch
ch_city_biel/bienne,Biel/Bienne,base.ch
ch_city_schwandi_b_schwanden,Schwändi b. Schwanden,base.ch
ch_city_obergerlafingen,Obergerlafingen,base.ch
ch_city_waltensburg/vuorz,Waltensburg/Vuorz,base.ch
ch_city_unterkulm,Unterkulm,base.ch
ch_city_goumoens_le_jux,Goumoens-le-Jux,base.ch
ch_city_cuarny,Cuarny,base.ch
ch_city_ramsei,Ramsei,base.ch
ch_city_vaulruz,Vaulruz,base.ch
ch_city_faltigberg,Faltigberg,base.ch
ch_city_vesenaz,Vésenaz,base.ch
ch_city_certara,Certara,base.ch
ch_city_le_chable,Le Châble,base.ch
ch_city_busswil_tg,Busswil TG,base.ch
ch_city_eiken,Eiken,base.ch
ch_city_effretikon,Effretikon,base.ch
ch_city_la_forclaz,La Forclaz,base.ch
ch_city_eschenbach_sg,Eschenbach SG,base.ch
ch_city_baden_im,Baden IM,base.ch
ch_city_basel_logistikzentrum,Basel Logistikzentrum,base.ch
ch_city_buchs_zh,Buchs ZH,base.ch
ch_city_verdabbio,Verdabbio,base.ch
ch_city_wagenhausen,Wagenhausen,base.ch
ch_city_lausanne_arc_jurassien,Lausanne Arc Jurassien,base.ch
ch_city_mase,Mase,base.ch
ch_city_olten_sonderdienste,Olten Sonderdienste,base.ch
ch_city_parsonz,Parsonz,base.ch
ch_city_tschierv,Tschierv,base.ch
ch_city_horboden,Horboden,base.ch
ch_city_horn,Horn,base.ch
ch_city_dudingen,Düdingen,base.ch
ch_city_chenaux,Chenaux,base.ch
ch_city_erschmatt,Erschmatt,base.ch
ch_city_walliswil_b_wangen,Walliswil b. Wangen,base.ch
ch_city_basel_spi_as_24,Basel SPI AS 24,base.ch
ch_city_collonge_bellerive,Collonge-Bellerive,base.ch
ch_city_lugnez,Lugnez,base.ch
ch_city_luzern_7,Luzern 7,base.ch
ch_city_hemmiken,Hemmiken,base.ch
ch_city_walliswil_b_niederbipp,Walliswil b. Niederbipp,base.ch
ch_city_buttikon_ag,Büttikon AG,base.ch
ch_city_neuendorf,Neuendorf,base.ch
ch_city_vordemwald,Vordemwald,base.ch
ch_city_bremblens,Bremblens,base.ch
ch_city_corticiasca,Corticiasca,base.ch
ch_city_weinfelden,Weinfelden,base.ch
ch_city_gahwil,Gähwil,base.ch
ch_city_wyssachen,Wyssachen,base.ch
ch_city_lausanne_16,Lausanne 16,base.ch
ch_city_hutten,Hütten,base.ch
ch_city_mulligen,Mülligen,base.ch
ch_city_wilen_gottshaus,Wilen (Gottshaus),base.ch
ch_city_bombinasco,Bombinasco,base.ch
ch_city_dommartin,Dommartin,base.ch
ch_city_enney,Enney,base.ch
ch_city_la_cure,La Cure,base.ch
ch_city_worb_zustellung,Worb Zustellung,base.ch
ch_city_rudlingen,Rüdlingen,base.ch
ch_city_flendruz,Flendruz,base.ch
ch_city_rizenbach,Rizenbach,base.ch
ch_city_goumoens_la_ville,Goumoens-la-Ville,base.ch
ch_city_kirchberg_sg,Kirchberg SG,base.ch
ch_city_les_giettes,Les Giettes,base.ch
ch_city_strengelbach,Strengelbach,base.ch
ch_city_murren,Mürren,base.ch
ch_city_lindau,Lindau,base.ch
ch_city_oberegg,Oberegg,base.ch
ch_city_biasca_stazione,Biasca Stazione,base.ch
ch_city_belalp,Belalp,base.ch
ch_city_toffen,Toffen,base.ch
ch_city_stachen,Stachen,base.ch
ch_city_bremgarten_b_bern,Bremgarten b. Bern,base.ch
ch_city_la_croix_de_rozon,La Croix-de-Rozon,base.ch
ch_city_villette_lavaux,Villette (Lavaux),base.ch
ch_city_wittnau,Wittnau,base.ch
ch_city_cabbio,Cabbio,base.ch
ch_city_servion,Servion,base.ch
ch_city_cazis,Cazis,base.ch
ch_city_wangen_b_dubendorf,Wangen b. Dübendorf,base.ch
ch_city_wilen_b_neunforn,Wilen b. Neunforn,base.ch
ch_city_gontenschwil,Gontenschwil,base.ch
ch_city_trogen,Trogen,base.ch
ch_city_geroldswil,Geroldswil,base.ch
ch_city_st_prex,St-Prex,base.ch
ch_city_pont_de_la_morge_sion,Pont-de-la-Morge (Sion),base.ch
ch_city_avry_devant_pont,Avry-devant-Pont,base.ch
ch_city_wettswil,Wettswil,base.ch
ch_city_ruedisbach,Rüedisbach,base.ch
ch_city_neschwil,Neschwil,base.ch
ch_city_personico,Personico,base.ch
ch_city_sessa,Sessa,base.ch
ch_city_gockhausen,Gockhausen,base.ch
ch_city_botterens,Botterens,base.ch
ch_city_frauenfeld_kant_verwaltung,Frauenfeld Kant. Verwaltung,base.ch
ch_city_cortebert,Cortébert,base.ch
ch_city_martisberg,Martisberg,base.ch
ch_city_berschis,Berschis,base.ch
ch_city_rufenacht,Rüfenacht,base.ch
ch_city_wenslingen,Wenslingen,base.ch
ch_city_crans_montana_2,Crans-Montana 2,base.ch
ch_city_langwies,Langwies,base.ch
ch_city_bristen,Bristen,base.ch
ch_city_biberen,Biberen,base.ch
ch_city_luins,Luins,base.ch
ch_city_leysin,Leysin,base.ch
ch_city_tenero,Tenero,base.ch
ch_city_bellach_zustellung,Bellach Zustellung,base.ch
ch_city_cossonay_ville,Cossonay-Ville,base.ch
ch_city_airolo,Airolo,base.ch
ch_city_illighausen,Illighausen,base.ch
ch_city_dallikon,Dällikon,base.ch
ch_city_le_grand_saconnex,Le Grand-Saconnex,base.ch
ch_city_purasca,Purasca,base.ch
ch_city_ballens,Ballens,base.ch
ch_city_boudry,Boudry,base.ch
ch_city_kussnacht_am_rigi,Küssnacht am Rigi,base.ch
ch_city_heimberg_zustellung,Heimberg Zustellung,base.ch
ch_city_latti,Lätti,base.ch
ch_city_brutten,Brütten,base.ch
ch_city_court,Court,base.ch
ch_city_schwenden_im_diemtigtal,Schwenden im Diemtigtal,base.ch
ch_city_lausanne_charles_veillon_sa,Lausanne Charles Veillon SA,base.ch
ch_city_palezieux_distribution,Palézieux Distribution,base.ch
ch_city_grandsivaz,Grandsivaz,base.ch
ch_city_erlenbach_im_simmental,Erlenbach im Simmental,base.ch
ch_city_ried_b_kerzers,Ried b. Kerzers,base.ch
ch_city_bellerive_vd,Bellerive VD,base.ch
ch_city_schalunen,Schalunen,base.ch
ch_city_eison_stmartin,Eison (St.Martin),base.ch
ch_city_wetzikon_zh_robenhausen,Wetzikon ZH Robenhausen,base.ch
ch_city_aesch_zh,Aesch ZH,base.ch
ch_city_bern_postauto_be_fb_so,Bern Postauto BE-FB-SO,base.ch
ch_city_les_emibois,Les Emibois,base.ch
ch_city_valens,Valens,base.ch
ch_city_grunenmatt,Grünenmatt,base.ch
ch_city_buchs_sg_1,Buchs SG 1,base.ch
ch_city_riet_neftenbach,Riet (Neftenbach),base.ch
ch_city_magliaso,Magliaso,base.ch
ch_city_fontannen,Fontannen,base.ch
ch_city_vaglio,Vaglio,base.ch
ch_city_brienz/brinzauls_gr,Brienz/Brinzauls GR,base.ch
ch_city_breitenbach,Breitenbach,base.ch
ch_city_oberterzen,Oberterzen,base.ch
ch_city_granichen,Gränichen,base.ch
ch_city_jegenstorf,Jegenstorf,base.ch
ch_city_sarnen_2_buntenpark,Sarnen 2 Büntenpark,base.ch
ch_city_chatillens,Châtillens,base.ch
ch_city_wald_zh,Wald ZH,base.ch
ch_city_maroggia,Maroggia,base.ch
ch_city_satigny,Satigny,base.ch
ch_city_zofingen_b&v_gk,Zofingen B&V GK,base.ch
ch_city_liesberg_dorf,Liesberg Dorf,base.ch
ch_city_auressio,Auressio,base.ch
ch_city_fontnas,Fontnas,base.ch
ch_city_herisau_1_zustellung,Herisau 1 Zustellung,base.ch
ch_city_spiringen,Spiringen,base.ch
ch_city_inwil,Inwil,base.ch
ch_city_perrefitte,Perrefitte,base.ch
ch_city_chatel_st_denis_dist,Châtel-St-Denis Dist,base.ch
ch_city_granges_pres_marnand,Granges-près-Marnand,base.ch
ch_city_waldstatt,Waldstatt,base.ch
ch_city_gunten,Gunten,base.ch
ch_city_schonenbuch,Schönenbuch,base.ch
ch_city_carouge_ge,Carouge GE,base.ch
ch_city_montreux_1,Montreux 1,base.ch
ch_city_cresuz,Crésuz,base.ch
ch_city_crassier,Crassier,base.ch
ch_city_dully_bursinel,Dully-Bursinel,base.ch
ch_city_reverolle,Reverolle,base.ch
ch_city_mannedorf_zustellung,Männedorf Zustellung,base.ch
ch_city_crissier_1,Crissier 1,base.ch
ch_city_seseglio,Seseglio,base.ch
ch_city_crans_pres_celigny,Crans-près-Céligny,base.ch
ch_city_starrkirch_wil,Starrkirch-Wil,base.ch
ch_city_hagenbuch_zh,Hagenbuch ZH,base.ch
ch_city_heldswil,Heldswil,base.ch
ch_city_juriens,Juriens,base.ch
ch_city_villars_bozon,Villars-Bozon,base.ch
ch_city_bern_8,Bern 8,base.ch
ch_city_verbier,Verbier,base.ch
ch_city_mittellunden,Mittellunden,base.ch
ch_city_petit_lancy,Petit-Lancy,base.ch
ch_city_filzbach,Filzbach,base.ch
ch_city_iragna,Iragna,base.ch
ch_city_aubonne,Aubonne,base.ch
ch_city_schmitten_albula,Schmitten (Albula),base.ch
ch_city_givrins,Givrins,base.ch
ch_city_boncourt,Boncourt,base.ch
ch_city_cumpadials,Cumpadials,base.ch
ch_city_brig_zustellung,Brig Zustellung,base.ch
ch_city_zofingen_bahnhof_sbb,Zofingen Bahnhof SBB,base.ch
ch_city_teufen_ar_zustellung,Teufen AR Zustellung,base.ch
ch_city_rothenburg_dist_ba,Rothenburg DIST BA,base.ch
ch_city_emmenbrucke_1,Emmenbrücke 1,base.ch
ch_city_ebersecken,Ebersecken,base.ch
ch_city_unterbach_vs,Unterbäch VS,base.ch
ch_city_neuhausen_rundbuck,Neuhausen Rundbuck,base.ch
ch_city_pieterlen,Pieterlen,base.ch
ch_city_malleray_bevilard,Malleray-Bévilard,base.ch
ch_city_buttikon_sz,Buttikon SZ,base.ch
ch_city_lugano_stazione_fss,Lugano Stazione FSS,base.ch
ch_city_bidogno,Bidogno,base.ch
ch_city_marmorera,Marmorera,base.ch
ch_city_lotzwil,Lotzwil,base.ch
ch_city_cheyres,Cheyres,base.ch
ch_city_schafhausen_im_emmental,Schafhausen im Emmental,base.ch
ch_city_henniez,Henniez,base.ch
ch_city_buriswilen,Büriswilen,base.ch
ch_city_buhl_b_aarberg,Bühl b. Aarberg,base.ch
ch_city_landschlacht,Landschlacht,base.ch
ch_city_zumikon,Zumikon,base.ch
ch_city_nassenwil,Nassenwil,base.ch
ch_city_ziefen,Ziefen,base.ch
ch_city_montezillon,Montezillon,base.ch
ch_city_gravesano,Gravesano,base.ch
ch_city_pfaffhausen,Pfaffhausen,base.ch
ch_city_cossonay_distribution,Cossonay Distribution,base.ch
ch_city_chene_paquier,Chêne-Pâquier,base.ch
ch_city_benzenschwil,Benzenschwil,base.ch
ch_city_buhler,Bühler,base.ch
ch_city_feldis/veulden,Feldis/Veulden,base.ch
ch_city_ohmstal,Ohmstal,base.ch
ch_city_cavagnago,Cavagnago,base.ch
ch_city_gossau_sg_1_zustellung,Gossau SG 1 Zustellung,base.ch
ch_city_horgen_bahnhof_oberdorf,Horgen Bahnhof Oberdorf,base.ch
ch_city_schonenwerd,Schönenwerd,base.ch
ch_city_lenzburg_sonderdienste,Lenzburg Sonderdienste,base.ch
ch_city_wynau,Wynau,base.ch
ch_city_gretschins,Gretschins,base.ch
ch_city_zofingen_postfinance_ubs,Zofingen Postfinance UBS,base.ch
ch_city_hofstatt,Hofstatt,base.ch
ch_city_oberbalm,Oberbalm,base.ch
ch_city_birrwil,Birrwil,base.ch
ch_city_trin_mulin,Trin Mulin,base.ch
ch_city_troinex,Troinex,base.ch
ch_city_la_roche,La Roche,base.ch
ch_city_mission,Mission,base.ch
ch_city_ruti_gl,Rüti GL,base.ch
ch_city_colombier_ne_caserne,Colombier NE Caserne,base.ch
ch_city_dubendorf_kaserne,Dübendorf Kaserne,base.ch
ch_city_bovernier,Bovernier,base.ch
ch_city_rue,Rue,base.ch
ch_city_baden,Baden,base.ch
ch_city_zeneggen,Zeneggen,base.ch
ch_city_vandoeuvres,Vandoeuvres,base.ch
ch_city_chaneaz,Chanéaz,base.ch
ch_city_grosswangen,Grosswangen,base.ch
ch_city_promontogno,Promontogno,base.ch
ch_city_teuffenthal_b_thun,Teuffenthal b. Thun,base.ch
ch_city_bulle_dist_fil,Bulle Dist Fil,base.ch
ch_city_ramosch,Ramosch,base.ch
ch_city_ostermundigen_lzb,Ostermundigen (LZB),base.ch
ch_city_luc_ayent,Luc (Ayent),base.ch
ch_city_lu,Lü,base.ch
ch_city_flums_hochwiese,Flums Hochwiese,base.ch
ch_city_ernen,Ernen,base.ch
ch_city_schaanwald,Schaanwald,base.ch
ch_city_anwil,Anwil,base.ch
ch_city_kiental,Kiental,base.ch
ch_city_le_mont_sur_lausanne,Le Mont-sur-Lausanne,base.ch
ch_city_rossenges,Rossenges,base.ch
ch_city_chur_1_zustellung,Chur 1 Zustellung,base.ch
ch_city_hohentannen,Hohentannen,base.ch
ch_city_oberiberg,Oberiberg,base.ch
ch_city_benken_zh,Benken ZH,base.ch
ch_city_altdorf_ur_1,Altdorf UR 1,base.ch
ch_city_aigle_gare_cff,Aigle Gare CFF,base.ch
ch_city_bachli_hemberg,Bächli (Hemberg),base.ch
ch_city_luzern_14,Luzern 14,base.ch
ch_city_eggersriet,Eggersriet,base.ch
ch_city_oberdiessbach,Oberdiessbach,base.ch
ch_city_s_carlo_poschiavo,S. Carlo (Poschiavo),base.ch
ch_city_bussigny_sur_oron,Bussigny-sur-Oron,base.ch
ch_city_lausanne_terreaux_pf,Lausanne Terreaux PF,base.ch
ch_city_ascharina,Ascharina,base.ch
ch_city_frauenfeld_call,Frauenfeld CALL,base.ch
ch_city_bex_distribution,Bex Distribution,base.ch
ch_city_giumaglio,Giumaglio,base.ch
ch_city_daiwil,Daiwil,base.ch
ch_city_siggenthal_station,Siggenthal Station,base.ch
ch_city_bariswil_be,Bäriswil BE,base.ch
ch_city_bettenhausen,Bettenhausen,base.ch
ch_city_melchsee_frutt,Melchsee-Frutt,base.ch
ch_city_tolochenaz,Tolochenaz,base.ch
ch_city_grand_lancy_1,Grand-Lancy 1,base.ch
ch_city_wassen_ur,Wassen UR,base.ch
ch_city_sattel,Sattel,base.ch
ch_city_reitnau,Reitnau,base.ch
ch_city_zuberwangen,Züberwangen,base.ch
ch_city_muntschemier,Müntschemier,base.ch
ch_city_st_aubin,St-Aubin,base.ch
ch_city_dagmersellen,Dagmersellen,base.ch
ch_city_bern_zustellung,Bern Zustellung,base.ch
ch_city_merligen,Merligen,base.ch
ch_city_lalden,Lalden,base.ch
ch_city_cademario,Cademario,base.ch
ch_city_pianezzo,Pianezzo,base.ch
ch_city_grangettes_pres_romont,Grangettes-près-Romont,base.ch
ch_city_fey,Fey,base.ch
ch_city_bussy_sur_moudon,Bussy-sur-Moudon,base.ch
ch_city_uebeschi,Uebeschi,base.ch
ch_city_uezwil,Uezwil,base.ch
ch_city_bettens,Bettens,base.ch
ch_city_champery,Champéry,base.ch
ch_city_langnau_am_albis,Langnau am Albis,base.ch
ch_city_kloster_fahr,Kloster Fahr,base.ch
ch_city_vason,Vasön,base.ch
ch_city_balzers,Balzers,base.ch
ch_city_wiggiswil,Wiggiswil,base.ch
ch_city_quarten,Quarten,base.ch
ch_city_salins,Salins,base.ch
ch_city_rigi_kulm,Rigi Kulm,base.ch
ch_city_wintersingen,Wintersingen,base.ch
ch_city_kaltbrunn,Kaltbrunn,base.ch
ch_city_schellenberg,Schellenberg,base.ch
ch_city_andwil_tg,Andwil TG,base.ch
ch_city_sarn,Sarn,base.ch
ch_city_rheinfelden_1_zustellung,Rheinfelden 1 Zustellung,base.ch
ch_city_lostallo,Lostallo,base.ch
ch_city_lenzerheide/lai,Lenzerheide/Lai,base.ch
ch_city_aproz_nendaz,Aproz (Nendaz),base.ch
ch_city_muhlruti,Mühlrüti,base.ch
ch_city_kulmerau,Kulmerau,base.ch
ch_city_aeschau,Aeschau,base.ch
ch_city_wiggen,Wiggen,base.ch
ch_city_zell_lu,Zell LU,base.ch
ch_city_beinwil_am_see,Beinwil am See,base.ch
ch_city_chiasso_stazione_ffs,Chiasso Stazione FFS,base.ch
ch_city_wil_sg,Wil SG,base.ch
ch_city_vernier_distribution,Vernier Distribution,base.ch
ch_city_hunenberg_see,Hünenberg See,base.ch
ch_city_eriswil,Eriswil,base.ch
ch_city_olten,Olten,base.ch
ch_city_meyrin,Meyrin,base.ch
ch_city_aldesago,Aldesago,base.ch
ch_city_nidau,Nidau,base.ch
ch_city_wettingen,Wettingen,base.ch
ch_city_uesslingen,Uesslingen,base.ch
ch_city_alten,Alten,base.ch
ch_city_zurich_dist_ba,Zürich Dist Ba,base.ch
ch_city_opfertshofen_sh,Opfertshofen SH,base.ch
ch_city_parpan,Parpan,base.ch
